"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"
"CARE-1778"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Amaranthus powellii"	"Powell's Amaranth"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1779"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Amaranthus retroflexus"	"Redroot Pigweed"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"CARE-1780"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex argentea var. argentea"	"Silver Orach"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1781"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex canescens var. canescens"	"Four-Wing Saltbush"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1782"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex confertifolia"	"Shadscale"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1783"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex corrugata"	"Mat Saltbush"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1784"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex gardneri var. cuneata"	"Castle Valley Saltbush"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1785"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex gardneri var. utahensis"	"Basin Saltbush"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1786"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex garrettii var. garrettii"	"Garrett's Saltbush"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1787"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex graciliflora"	"Blue Valley Orach"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1788"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex patula"	"Halberd-Leaf Orache"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1789"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex powellii var. minuticarpa"	"Green River Orach"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1790"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex powellii var. powellii"	"Powell's Orach"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1791"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex prostrata"	"Hastate Orache"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1792"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex rosea"	"Redscale Saltbush"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA
"CARE-1793"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex saccaria var. asterocarpa"	"Horned Orach"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1794"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex saccaria var. cornuta"	"Blade Orach"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1795"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex saccaria var. saccaria"	"Stalked Orach"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1796"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Atriplex truncata"	"Wedge Orach"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1797"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Bassia americana"	"Greenmolly"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1798"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Bassia hyssopifolia"	"Fivehook Bassia"	"Approved"	"Present"	"Not Native"	"Rare"	NA
"CARE-1799"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Bassia scoparia"	"Summer-Cypress"	"Approved"	"Present"	"Not Native"	"Common"	NA
"CARE-1800"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium album var. album"	"Lambsquarter"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"CARE-1801"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium album var. berlandieri"	"Pitseed Goosefoot"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1802"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium atrovirens"	"Pinyon Goosefoot"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1803"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium botrys"	"Jerusalem-Oak"	"Approved"	"Not Present (False Report)"	"Not Native"	NA	NA
"CARE-1804"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium capitatum var. parvicapitatum"	"Smallhead Goosefoot"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1805"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium desiccatum"	"Desert Goosefoot"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1806"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium fremontii var. fremontii"	"Fremont's Goosefoot"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1807"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium fremontii var. incanum"	"Silvery Goosefoot"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1808"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium glaucum var. salinum"	"Oakleaf Goosefoot"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1809"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium graveolens var. neomexicanum"	"New Mexico Goosefoot"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1810"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Chenopodium leptophyllum"	"Narrowleaf Goosefoot"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1811"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Corispermum americanum"	"American Bugseed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1812"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Cycloloma atriplicifolia"	"Winged Pigweed"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1813"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Grayia spinosa"	"Spiny Hopsage"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1814"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Halogeton glomeratus"	"Halogeton"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"CARE-1815"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Krascheninnikovia lanata var. lanata"	"Winterfat"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1816"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Monolepis nuttalliana"	"Nuttall's Poverty-Weed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1817"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Salsola paulsenii"	"Barbwire Russian-Thistle"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"CARE-1818"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Salsola tragus"	"Prickly Russian Thistle"	"Approved"	"Present"	"Not Native"	"Abundant"	NA
"CARE-1819"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Amaranthaceae"	"Suaeda calceoliformis"	"Paiuteweed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1820"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Coryphantha vivipara var. arizonica"	"Arizona Pincushion"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1821"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Echinocereus engelmannii var. variegatus"	"Glen Canyon Hedgehog Cactus"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1822"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Echinocereus triglochidiatus var. melanacanthus"	"Claretcup"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1823"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia basilaris var. heilii"	"Heil's Beavertail"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1824"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia erinacea var. erinacea"	"Common Pricklypear"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1825"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia erinacea var. utahensis"	"Utah Pricklypear"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1826"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia fragilis"	"Brittle Pricklypear"	"Approved"	"Present"	"Native"	"Common"	NA
"CARE-1827"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia macrorhiza var. macrorhiza"	"Bigflower Pricklypear"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1828"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia nicholii"	"Nichol's Pricklypear"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1829"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia phaeacantha var. major"	"Large Pricklypear"	"Approved"	"Present"	"Native"	"Common"	NA
"CARE-1830"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia polyacantha var. polyacantha"	"Plains Prickly-Pear"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1831"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia polyacantha var. rufispina"	"Rufous-Spine Prickly-Pear"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1832"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Opuntia whipplei"	"Whipple's Cholla"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1833"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Pediocactus despainii"	"Despain's Pincushion Cactus"	"Approved"	"Not Confirmed"	"Native"	NA	"Endangered"
"CARE-1834"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Pediocactus simpsonii"	"Simpson's Hedgehog Cactus"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1835"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Pediocactus winkleri"	"Winkler's Pincushion Cactus"	"Approved"	"Present"	"Native"	"Rare"	"Threatened"
"CARE-1836"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Sclerocactus whipplei var. roseus"	"Small-Flower Fishhook Cactus"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1837"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Cactaceae"	"Sclerocactus wrightiae"	"Wright's Fishhook Cactus"	"Approved"	"Present"	"Native"	"Uncommon"	"Endangered"
"CARE-1838"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Arenaria fendleri var. eastwoodiae"	"Eastwood's Sandwort"	"Approved"	"Present"	"Native"	"Common"	NA
"CARE-1839"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Arenaria fendleri var. glabrescens"	"Basin Sandwort"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1840"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Arenaria hookeri var. desertorum"	"Hooker's Sandwort"	"Approved"	"Present"	"Native"	"Unknown"	NA
"CARE-1841"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Arenaria lateriflora"	"Blunt-Leaf Sandwort"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1842"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Arenaria obtusiloba"	"None"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1843"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Cerastium arvense"	"Field Chickweed"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1844"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Cerastium fontanum"	"Mouse-Ear Chickweed"	"Approved"	"Present"	"Not Native"	"Rare"	NA
"CARE-1845"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Cerastium nutans"	"Nodding Chickweed"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1846"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Lychnis drummondii"	"Drummond's Catchfly"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1847"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Paronychia sessiliflora"	"Creeping Nailwort"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1848"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Saponaria officinalis"	"Bouncing Bet"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"CARE-1849"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Silene antirrhina"	"Sleepy Catchfly"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1850"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Silene menziesii"	"Menzies' Campion"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1851"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Silene verecunda ssp. andersonii"	"Shy Campion"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1852"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Stellaria calycantha"	"Northern Starwort"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1853"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Stellaria jamesiana"	"James' Chickweed"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1854"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Stellaria longipes var. longipes"	"Longstalk Starwort"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1855"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Caryophyllaceae"	"Stellaria umbellata"	"Umbrella Starwort"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1856"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Montiaceae"	"Talinum brevifolium"	"Sausageleaf Talinum"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1857"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Abronia fragrans"	"Fragrant Sand-Verbena"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1858"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Abronia nana"	"Low Sand-Verbena"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1859"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Allionia incarnata"	"Trailing Allionia"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1860"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Mirabilis linearis var. decipiens"	"New Mexico Umbrellawort"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1861"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Mirabilis linearis var. linearis"	"Narrow-Leaf Four-O'Clock"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1862"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Mirabilis multiflora"	"Colorado Four-O'Clock"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1863"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Mirabilis oxybaphoides"	"Spreading Four-O'Clock"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1864"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Tripterocalyx carneus var. wootonii"	"Wooton's Sand-Verbena"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1865"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Nyctaginaceae"	"Tripterocalyx micranthus"	"Small-Flower Sandpuffs"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1866"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum alatum"	"Winged Wild Buckwheat"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1867"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum batemanii var. batemanii"	"Bateman's Wild Buckwheat"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1868"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum bicolor"	"Pretty Wild Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1869"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum cernuum var. cernuum"	"Nodding Wild Buckwheat"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1870"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum cernuum var. viminale"	"Nodding Buckwheat"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1871"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum clavellatum"	"Comb Wash Buckwheat"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1872"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum corymbosum var. aureum"	"Golden Wild Buckwheat"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1873"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum corymbosum var. corymbosum"	"Crisp-Leaf Wild Buckwheat"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1874"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum corymbosum var. heilii"	"Heil's Wild Buckwheat"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1875"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum corymbosum var. orbiculatum"	"Rimrock Wild Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1876"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum corymbosum var. revealianum"	"Reveal's Wild Buckwheat"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1877"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum deflexum"	"Flatcrown Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1878"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum divaricatum"	"Divergent Buckwheat"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1879"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum flexum"	"Bent Wild Buckwheat"	"Approved"	"Present"	"Native"	"Common"	NA
"CARE-1880"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum gordonii"	"Gordon's Wild Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1881"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum hookeri"	"Hooker's Wild Buckwheat"	"Approved"	"Present"	"Native"	"Common"	NA
"CARE-1882"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum inflatum var. fusiforme"	"Grand Valley Desert Trumpet"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1883"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum inflatum var. inflatum"	"Desert Trumpet"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1884"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum leptocladon var. leptocladon"	"Sand Wild Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1885"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum leptocladon var. papiliunculi"	"Butterfly Wild Buckwheat"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"CARE-1886"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum leptocladon var. ramosissimum"	"San Juan Wild Buckwheat"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1887"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum leptophyllum"	"Slender-Leaf Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1888"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum microthecum var. laxiflorum"	"Slender Wild Buckwheat"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA
"CARE-1889"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum microthecum var. simpsonii"	"Slender Wild Buckwheat"	"Approved"	"Present"	"Native"	"Abundant"	NA
"CARE-1890"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum ovalifolium"	"Cushion Wild Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1891"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum palmerianum"	"Palmer's Wild Buckwheat"	"Approved"	"Present"	"Native"	"Rare"	NA
"CARE-1892"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum racemosum var. racemosum"	"Redroot Wild Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"CARE-1893"	"Capitol Reef National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Eriogonum salsuginosum"	"Smooth Buckwheat"	"Approved"	"Present"	"Native"	"Common"	NA
